protocol " srcip" " dstip" " sport" " dport" " min_data_ip" " q1_data_ip" " med_data_ip" mean_data_ip q3_data_ip " max_data_ip" var_data_ip " min_data_wire" " q1_data_wire" " med_data_wire" mean_data_wire q3_data_wire " max_data_wire" var_data_wire min_data_control q1_data_control med_data_control mean_data_control q3_data_control max_data_control var_data_control total_packets ack_pkts_sent pure_acks_sent actual_data_bytes pushed_data_pkts SYN_pkts_sent FIN_pkts_sent urgent_data_pkts max_win_adv min_win_adv zero_win_adv avg_win_adv
tcp 10.0.3.15 150.138.120.1 40733 80 40 40 40 50 40 273 2009 58 58 58 68 58 291 2009 5 5 5 5 5 5 0 26 25 23 2 1 1 1 0 45440 14600 0 29866
tcp 10.0.3.15 150.138.120.1 34811 80 40 40 40 67 40 272 5039 58 58 58 85 58 290 5039 5 5 5 5 5 5 0 49 48 41 7 6 1 1 0 65320 14600 0 51434
tcp 150.138.120.1 10.0.3.15 80 50403 40 65 794 764 65 1460 484474 58 83 812 782 83 1478 484474 5 5 5 5 5 5 0 22 22 2 18 7 1 1 0 65535 65535 0 65535
tcp 106.39.169.66 10.0.3.15 80 60874 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 150.138.120.1 10.0.3.15 80 40733 40 60 60 631 60 1460 462841 58 78 78 649 78 1478 462841 5 5 5 5 5 5 0 25 25 2 21 11 1 1 0 65535 65535 0 65535
tcp 150.138.120.1 10.0.3.15 80 34811 40 60 840 761 1460 1460 462263 58 60 858 779 1478 1478 462263 5 5 5 5 5 5 0 63 63 7 54 25 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.66 42837 80 40 40 50 343 40 1500 282565 58 58 68 361 58 1518 282565 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 10.0.3.15 58.83.230.158 47923 443 40 40 60 136 40 429 22618 58 58 78 154 58 447 22618 5 5 5 5 5 5 0 9 7 2 5 4 1 0 0 16616 0 1 13740
tcp 10.0.3.15 150.138.120.1 41027 80 40 40 40 58 40 274 3611 58 58 58 76 58 292 3611 5 5 5 5 5 5 0 14 13 11 2 1 1 1 0 34080 14600 0 23414
tcp 10.0.3.15 150.138.120.1 47803 80 40 40 40 61 40 273 4113 58 58 58 79 58 291 4113 5 5 5 5 5 5 0 12 11 9 2 1 1 1 0 31240 14600 0 22583
tcp 106.39.169.66 10.0.3.15 80 42837 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 58.83.230.158 10.0.3.15 443 47923 40 40 40 90 40 349 9339 58 58 58 108 58 367 9339 5 5 5 5 5 5 0 10 10 4 3 3 1 1 0 65535 0 1 58982
tcp 150.138.120.1 10.0.3.15 80 47803 40 40 782 757 1460 1460 452785 58 40 800 775 1478 1478 452785 5 5 5 5 5 5 0 11 11 2 7 2 1 1 0 65535 65535 0 65535
tcp 150.138.120.1 10.0.3.15 80 41027 40 60 60 563 60 1460 441840 58 78 78 581 78 1478 441840 5 5 5 5 5 5 0 17 17 2 13 7 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 49820 443 40 40 40 68 40 158 2103 58 58 58 86 58 176 2103 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 14600 14600 0 14600
tcp 106.39.171.84 10.0.3.15 443 49820 40 40 40 42 40 47 8 58 58 58 60 58 65 8 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 38839 443 40 40 40 68 40 158 2103 58 58 58 86 58 176 2103 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 14600 14600 0 14600
tcp 106.39.171.84 10.0.3.15 443 38839 40 40 40 42 40 47 8 58 58 58 60 58 65 8 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 150.138.120.1 52406 80 40 40 40 64 40 258 4226 58 58 58 82 58 276 4226 5 5 5 5 5 5 0 10 9 7 2 1 1 1 0 22720 14600 0 18580
tcp 10.0.3.15 150.138.120.1 58642 80 40 40 40 60 40 256 3535 58 58 58 78 58 274 3535 5 5 5 5 5 5 0 12 11 9 2 1 1 1 0 31240 14600 0 23530
tcp 150.138.120.1 10.0.3.15 80 58642 40 40 1460 826 1460 1460 483172 58 40 1478 844 1478 1478 483172 5 5 5 5 5 5 0 11 11 2 7 1 1 1 0 65535 65535 0 65535
tcp 150.138.120.1 10.0.3.15 80 52406 40 42 60 378 42 1460 336630 58 60 78 396 60 1478 336630 5 5 5 5 5 5 0 9 9 2 5 3 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 44185 443 40 40 50 307 40 1500 231667 58 58 68 325 58 1518 231667 5 5 5 5 5 5 0 14 13 6 7 5 1 1 0 25560 14600 0 20777
tcp 106.39.171.84 10.0.3.15 443 44185 40 40 40 289 306 1460 234529 58 40 58 307 324 1478 234529 5 5 5 5 5 5 0 15 15 7 6 4 1 0 0 65535 65535 0 65535
tcp 10.0.3.15 58.83.230.158 60589 443 40 55 68 146 55 413 23048 58 73 86 164 73 431 23048 5 5 5 5 5 5 0 8 7 2 5 4 1 0 0 16616 14600 0 15458
tcp 10.0.3.15 106.39.169.231 41066 80 40 40 40 169 40 1500 138129 58 58 58 187 58 1518 138129 5 5 5 5 5 5 0 17 16 13 3 1 1 1 0 34080 14600 0 23148
tcp 106.39.169.231 10.0.3.15 80 41066 40 48 60 561 48 1460 430877 58 66 78 579 66 1478 430877 5 5 5 5 5 5 0 18 18 3 13 7 1 1 0 65535 65535 0 65535
tcp 58.83.230.158 10.0.3.15 443 60589 40 40 40 95 40 349 10074 58 58 58 113 58 367 10074 5 5 5 5 5 5 0 9 9 4 3 3 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 49128 443 40 40 40 68 40 158 2103 58 58 58 86 58 176 2103 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 14600 14600 0 14600
tcp 106.39.171.84 10.0.3.15 443 49128 40 40 40 42 40 47 8 58 58 58 60 58 65 8 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 45096 443 40 40 60 327 40 1500 243585 58 58 78 345 58 1518 243585 5 5 5 5 5 5 0 13 12 5 7 5 1 1 0 25560 14600 0 21065
tcp 106.39.171.84 10.0.3.15 443 45096 40 40 40 307 40 1460 246588 58 58 58 325 58 1478 246588 5 5 5 5 5 5 0 14 14 7 5 3 1 0 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.66 52002 80 40 40 50 346 40 1500 282854 58 58 68 364 58 1518 282854 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 10.0.3.15 106.39.169.66 42988 80 40 40 50 343 40 1500 282565 58 58 68 361 58 1518 282565 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 15544 14600 0 14915
tcp 10.0.3.15 106.39.169.66 44664 80 40 40 50 343 40 1500 282565 58 58 68 361 58 1518 282565 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 106.39.169.66 10.0.3.15 80 52002 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 106.39.169.66 10.0.3.15 80 42988 40 40 40 70 40 217 4314 58 58 58 88 58 235 4314 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 106.39.169.66 10.0.3.15 80 44664 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.66 55556 80 40 40 50 346 40 1500 282854 58 58 68 364 58 1518 282854 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 106.39.169.66 10.0.3.15 80 55556 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 51519 443 40 40 40 68 40 158 2103 58 58 58 86 58 176 2103 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 14600 14600 0 14600
tcp 106.39.171.84 10.0.3.15 443 51519 40 40 40 42 40 47 8 58 58 58 60 58 65 8 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.66 37486 80 40 40 50 343 40 1500 282565 58 58 68 361 58 1518 282565 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 106.39.169.66 10.0.3.15 80 37486 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 46862 443 40 40 60 327 40 1500 243585 58 58 78 345 58 1518 243585 5 5 5 5 5 5 0 13 12 5 7 5 1 1 0 25560 14600 0 21065
tcp 106.39.171.84 10.0.3.15 443 46862 40 40 40 307 40 1460 246588 58 58 58 325 58 1478 246588 5 5 5 5 5 5 0 14 14 7 5 3 1 0 0 65535 65535 0 65535
tcp 10.0.3.15 150.138.120.1 56924 80 40 40 40 58 40 259 3382 58 58 58 76 58 277 3382 5 5 5 5 5 5 0 13 12 10 2 1 1 1 0 31240 14600 0 22375
tcp 10.0.3.15 58.83.230.158 49486 443 40 40 60 136 40 429 22618 58 58 78 154 58 447 22618 5 5 5 5 5 5 0 9 7 2 5 4 1 0 0 16616 0 1 13740
tcp 58.83.230.158 10.0.3.15 443 49486 40 40 40 91 40 365 10192 58 58 58 109 58 383 10192 5 5 5 5 5 5 0 10 10 4 3 3 1 1 0 65535 0 1 58982
tcp 150.138.120.1 10.0.3.15 80 56924 40 52 80 689 52 1460 475479 58 70 98 707 70 1478 475479 5 5 5 5 5 5 0 13 13 2 9 4 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.66 47277 80 40 40 40 300 378 1500 253440 58 40 58 318 396 1518 253440 5 5 5 5 5 5 0 7 6 3 3 1 1 1 0 15544 14600 0 15005
tcp 10.0.3.15 106.39.169.66 51008 80 40 40 50 343 40 1500 282565 58 58 68 361 58 1518 282565 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 10.0.3.15 106.39.169.66 46289 80 40 40 50 343 40 1500 282565 58 58 68 361 58 1518 282565 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 106.39.169.66 10.0.3.15 80 47277 40 40 40 70 40 217 4314 58 58 58 88 58 235 4314 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 106.39.169.66 10.0.3.15 80 46289 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 106.39.169.66 10.0.3.15 80 51008 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 35111 443 40 40 40 63 40 158 1858 58 58 58 81 58 176 1858 5 5 5 5 5 5 0 6 5 3 2 1 1 1 0 14600 14600 0 14600
tcp 106.39.171.84 10.0.3.15 443 35111 40 40 40 42 40 47 8 58 58 58 60 58 65 8 5 5 5 5 5 5 0 5 5 1 1 1 1 2 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.66 35673 80 40 40 50 343 40 1500 282565 58 58 68 361 58 1518 282565 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 15544 14600 0 14915
tcp 106.39.169.66 10.0.3.15 80 35673 40 40 40 70 40 217 4314 58 58 58 88 58 235 4314 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 36.110.181.178 53641 443 40 40 40 125 250 381 17193 58 40 58 143 268 399 17193 5 5 5 5 5 5 0 11 10 5 5 4 1 1 0 28400 14600 0 20764
tcp 36.110.181.178 10.0.3.15 443 53641 40 40 44 342 40 1460 254152 58 58 62 360 58 1478 254152 5 5 5 5 5 5 0 13 13 5 6 4 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.66 57197 80 40 40 50 346 40 1500 282854 58 58 68 364 58 1518 282854 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 10.0.3.15 106.39.169.66 37061 80 40 40 50 343 40 1500 282565 58 58 68 361 58 1518 282565 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 10.0.3.15 106.39.169.66 42724 80 40 40 50 343 40 1500 282565 58 58 68 361 58 1518 282565 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 106.39.169.66 10.0.3.15 80 57197 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 106.39.169.66 10.0.3.15 80 37061 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 106.39.169.66 10.0.3.15 80 42724 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 57068 443 40 40 60 327 40 1500 243585 58 58 78 345 58 1518 243585 5 5 5 5 5 5 0 13 12 5 7 5 1 1 0 25560 14600 0 21065
tcp 106.39.171.84 10.0.3.15 443 57068 40 40 40 307 40 1460 246588 58 58 58 325 58 1478 246588 5 5 5 5 5 5 0 14 14 7 5 3 1 0 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.66 54421 80 40 40 50 346 40 1500 282854 58 58 68 364 58 1518 282854 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 106.39.169.66 10.0.3.15 80 54421 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 42342 443 40 40 40 63 40 158 1858 58 58 58 81 58 176 1858 5 5 5 5 5 5 0 6 5 3 2 1 1 1 0 14600 14600 0 14600
tcp 106.39.171.84 10.0.3.15 443 42342 40 40 40 42 40 47 8 58 58 58 60 58 65 8 5 5 5 5 5 5 0 5 5 1 1 1 1 2 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.66 46975 80 40 40 50 343 40 1500 282565 58 58 68 361 58 1518 282565 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 10.0.3.15 106.39.169.66 54923 80 40 40 50 343 40 1500 282565 58 58 68 361 58 1518 282565 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 10.0.3.15 106.39.169.66 42086 80 40 40 50 343 40 1500 282565 58 58 68 361 58 1518 282565 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 106.39.169.66 10.0.3.15 80 54923 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 106.39.169.66 10.0.3.15 80 46975 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 106.39.169.66 10.0.3.15 80 42086 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 52907 443 40 40 60 327 40 1500 243585 58 58 78 345 58 1518 243585 5 5 5 5 5 5 0 13 12 5 7 5 1 1 0 25560 14600 0 21065
tcp 106.39.171.84 10.0.3.15 443 52907 40 40 40 307 40 1460 246588 58 58 58 325 58 1478 246588 5 5 5 5 5 5 0 14 14 7 5 3 1 0 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.66 36928 80 40 40 50 343 40 1500 282565 58 58 68 361 58 1518 282565 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 106.39.169.66 10.0.3.15 80 36928 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 57496 443 40 40 40 68 40 158 2103 58 58 58 86 58 176 2103 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 14600 14600 0 14600
tcp 106.39.171.84 10.0.3.15 443 57496 40 40 40 42 40 47 8 58 58 58 60 58 65 8 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.66 53401 80 40 40 50 346 40 1500 282854 58 58 68 364 58 1518 282854 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 10.0.3.15 106.39.169.66 41220 80 40 40 50 346 40 1500 282854 58 58 68 364 58 1518 282854 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 106.39.169.66 10.0.3.15 80 41220 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 106.39.169.66 10.0.3.15 80 53401 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.66 55858 80 40 40 50 346 40 1500 282854 58 58 68 364 58 1518 282854 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 106.39.169.66 10.0.3.15 80 55858 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 33679 443 40 40 50 307 40 1500 231667 58 58 68 325 58 1518 231667 5 5 5 5 5 5 0 14 13 6 7 5 1 1 0 25560 14600 0 20777
tcp 106.39.171.84 10.0.3.15 443 33679 40 40 40 289 306 1460 234529 58 40 58 307 324 1478 234529 5 5 5 5 5 5 0 15 15 7 6 4 1 0 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.66 36230 80 40 40 50 346 40 1500 282854 58 58 68 364 58 1518 282854 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 15544 14600 0 14915
tcp 106.39.169.66 10.0.3.15 80 36230 40 40 40 70 40 217 4314 58 58 58 88 58 235 4314 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 41721 443 40 40 40 68 40 158 2103 58 58 58 86 58 176 2103 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 14600 14600 0 14600
tcp 106.39.171.84 10.0.3.15 443 41721 40 40 40 42 40 47 8 58 58 58 60 58 65 8 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.66 37405 80 40 40 50 343 40 1500 282565 58 58 68 361 58 1518 282565 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 15544 14600 0 14915
tcp 10.0.3.15 106.39.169.66 34963 80 40 40 50 346 40 1500 282854 58 58 68 364 58 1518 282854 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 15544 14600 0 14915
tcp 106.39.169.66 10.0.3.15 80 37405 40 40 40 70 40 217 4314 58 58 58 88 58 235 4314 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.66 59376 80 40 40 50 343 40 1500 282565 58 58 68 361 58 1518 282565 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 106.39.169.66 10.0.3.15 80 34963 40 40 40 70 40 217 4314 58 58 58 88 58 235 4314 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 106.39.169.66 10.0.3.15 80 59376 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 52518 443 40 40 60 327 40 1500 243585 58 58 78 345 58 1518 243585 5 5 5 5 5 5 0 13 12 5 7 5 1 1 0 25560 14600 0 21065
tcp 106.39.171.84 10.0.3.15 443 52518 40 40 40 307 40 1460 246588 58 58 58 325 58 1478 246588 5 5 5 5 5 5 0 14 14 7 5 3 1 0 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.66 51763 80 40 40 50 346 40 1500 282854 58 58 68 364 58 1518 282854 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 10.0.3.15 106.39.171.84 51199 443 40 40 50 307 40 1500 231667 58 58 68 325 58 1518 231667 5 5 5 5 5 5 0 14 13 6 7 5 1 1 0 25560 14600 0 20777
tcp 106.39.169.66 10.0.3.15 80 51763 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 106.39.171.84 10.0.3.15 443 51199 40 40 40 289 306 1460 234529 58 40 58 307 324 1478 234529 5 5 5 5 5 5 0 15 15 7 6 4 1 0 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 38316 443 40 40 40 63 40 158 1858 58 58 58 81 58 176 1858 5 5 5 5 5 5 0 6 5 3 2 1 1 1 0 14600 14600 0 14600
tcp 106.39.171.84 10.0.3.15 443 38316 40 40 40 42 40 47 8 58 58 58 60 58 65 8 5 5 5 5 5 5 0 5 5 1 1 1 1 2 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.66 59821 80 40 40 50 343 40 1500 282565 58 58 68 361 58 1518 282565 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 10.0.3.15 106.39.169.66 51217 80 40 40 50 346 40 1500 282854 58 58 68 364 58 1518 282854 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 10.0.3.15 106.39.169.66 40127 80 40 40 50 343 40 1500 282565 58 58 68 361 58 1518 282565 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 106.39.169.66 10.0.3.15 80 59821 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 106.39.169.66 10.0.3.15 80 40127 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 106.39.169.66 10.0.3.15 80 51217 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 60578 443 40 40 50 307 40 1500 231667 58 58 68 325 58 1518 231667 5 5 5 5 5 5 0 14 13 6 7 5 1 1 0 25560 14600 0 20777
tcp 106.39.171.84 10.0.3.15 443 60578 40 40 40 289 306 1460 234529 58 40 58 307 324 1478 234529 5 5 5 5 5 5 0 15 15 7 6 4 1 0 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 37527 443 40 40 40 63 40 158 1858 58 58 58 81 58 176 1858 5 5 5 5 5 5 0 6 5 3 2 1 1 1 0 14600 14600 0 14600
tcp 106.39.171.84 10.0.3.15 443 37527 40 40 40 42 40 47 8 58 58 58 60 58 65 8 5 5 5 5 5 5 0 5 5 1 1 1 1 2 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 60610 443 40 40 40 199 40 1500 150325 58 58 58 217 58 1518 150325 5 5 5 5 5 5 0 13 12 6 6 4 1 1 0 25560 14600 0 20409
tcp 106.39.171.84 10.0.3.15 443 60610 40 40 44 327 40 1460 259592 58 58 62 345 58 1478 259592 5 5 5 5 5 5 0 13 13 5 6 4 1 0 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.66 60187 80 40 40 50 346 40 1500 282854 58 58 68 364 58 1518 282854 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 106.39.169.66 10.0.3.15 80 60187 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 35747 443 40 40 40 68 40 158 2103 58 58 58 86 58 176 2103 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 14600 14600 0 14600
tcp 106.39.171.84 10.0.3.15 443 35747 40 40 40 42 40 47 8 58 58 58 60 58 65 8 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.171.84 52503 443 40 40 40 68 40 158 2103 58 58 58 86 58 176 2103 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 14600 14600 0 14600
tcp 106.39.171.84 10.0.3.15 443 52503 40 40 40 42 40 47 8 58 58 58 60 58 65 8 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.66 40486 80 40 40 50 343 40 1500 282565 58 58 68 361 58 1518 282565 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 15544 14600 0 14915
tcp 10.0.3.15 106.39.169.66 36545 80 40 40 50 346 40 1500 282854 58 58 68 364 58 1518 282854 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 10.0.3.15 106.39.169.66 53068 80 40 40 50 346 40 1500 282854 58 58 68 364 58 1518 282854 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 15544 14600 0 14915
tcp 106.39.169.66 10.0.3.15 80 36545 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 106.39.169.66 10.0.3.15 80 40486 40 40 40 70 40 217 4314 58 58 58 88 58 235 4314 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
tcp 106.39.169.66 10.0.3.15 80 53068 40 40 40 70 40 217 4314 58 58 58 88 58 235 4314 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
udp 10.0.3.15 202.113.16.10 46565 53 57 57 57 57 57 57 0 75 57 75 75 75 75 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 202.113.16.10 10.0.3.15 53 46565 256 256 256 256 256 256 0 274 256 274 274 274 274 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
tcp 10.0.3.15 106.39.171.84 37255 443 40 40 50 307 40 1500 231667 58 58 68 325 58 1518 231667 5 5 5 5 5 5 0 14 13 6 7 5 1 1 0 25560 14600 0 20777
tcp 106.39.171.84 10.0.3.15 443 37255 40 40 40 289 306 1460 234529 58 40 58 307 324 1478 234529 5 5 5 5 5 5 0 15 15 7 6 4 1 0 0 65535 65535 0 65535
tcp 10.0.3.15 106.39.169.66 52186 80 40 40 50 343 40 1500 282565 58 58 68 361 58 1518 282565 5 5 5 5 5 5 0 6 5 2 3 1 1 1 0 14600 14600 0 14600
tcp 106.39.169.66 10.0.3.15 80 52186 40 40 40 62 40 167 2214 58 58 58 80 58 185 2214 5 5 5 5 5 5 0 6 6 3 1 1 1 1 0 65535 65535 0 65535
