protocol " srcip" " dstip" " sport" " dport" " min_data_ip" " q1_data_ip" " med_data_ip" mean_data_ip q3_data_ip " max_data_ip" var_data_ip " min_data_wire" " q1_data_wire" " med_data_wire" mean_data_wire q3_data_wire " max_data_wire" var_data_wire min_data_control q1_data_control med_data_control mean_data_control q3_data_control max_data_control var_data_control total_packets ack_pkts_sent pure_acks_sent actual_data_bytes pushed_data_pkts SYN_pkts_sent FIN_pkts_sent urgent_data_pkts max_win_adv min_win_adv zero_win_adv avg_win_adv
tcp 154.8.131.171 10.0.3.15 443 36052 40 40 40 137 40 765 51310 58 58 58 155 58 783 51310 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 154.8.131.171 10.0.3.15 443 57440 40 40 40 287 40 1460 224440 58 58 58 305 58 1478 224440 5 5 5 5 5 5 0 10 10 5 3 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.165 36022 443 40 40 60 259 40 1500 156016 58 58 78 277 58 1518 156016 5 5 5 5 5 5 0 13 12 5 7 5 1 1 0 25560 14600 0 20409
tcp 154.8.131.165 10.0.3.15 443 36022 40 40 40 307 40 1460 244793 58 58 58 325 58 1478 244793 5 5 5 5 5 5 0 14 14 7 5 3 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 35870 443 40 40 50 173 40 877 67204 58 58 68 191 58 895 67204 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 17043 14600 0 15860
tcp 154.8.131.171 10.0.3.15 443 35870 40 40 40 139 40 781 53568 58 58 58 157 58 799 53568 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.165 55753 443 40 40 50 141 40 557 31377 58 58 68 159 58 575 31377 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 17119 14600 0 15891
tcp 10.0.3.15 154.8.131.165 60664 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 17043 14600 0 15860
tcp 10.0.3.15 154.8.131.165 50972 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 21300 14600 0 17563
tcp 10.0.3.15 154.8.131.165 37784 443 40 40 40 135 99 589 31928 58 40 58 153 117 607 31928 5 5 5 5 5 5 0 11 10 5 5 4 1 1 0 21300 14600 0 17645
tcp 10.0.3.15 154.8.131.165 57878 443 40 40 60 156 40 589 36576 58 58 78 174 58 607 36576 5 5 5 5 5 5 0 9 8 3 5 4 1 1 0 18460 14600 0 16201
tcp 10.0.3.15 154.8.131.165 58107 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 21300 14600 0 17563
tcp 10.0.3.15 119.29.29.29 46169 80 40 40 40 113 40 385 18556 58 58 58 131 58 403 18556 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 15544 14600 0 14978
tcp 10.0.3.15 154.8.131.165 57268 443 40 40 50 141 40 557 31377 58 58 68 159 58 575 31377 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 21300 14600 0 17563
tcp 154.8.131.165 10.0.3.15 443 60664 40 40 40 139 40 781 53568 58 58 58 157 58 799 53568 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 154.8.131.165 10.0.3.15 443 55753 40 40 40 157 40 941 78927 58 58 58 175 58 959 78927 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 154.8.131.165 10.0.3.15 443 50972 40 40 40 254 40 1460 190410 58 58 58 272 58 1478 190410 5 5 5 5 5 5 0 10 10 5 3 2 1 1 0 65535 65535 0 65535
tcp 154.8.131.165 10.0.3.15 443 37784 40 40 42 293 40 1460 274031 58 58 60 311 58 1478 274031 5 5 5 5 5 5 0 12 12 5 5 3 1 1 0 65535 65535 0 65535
tcp 154.8.131.165 10.0.3.15 443 57878 40 40 40 204 40 1460 177315 58 58 58 222 58 1478 177315 5 5 5 5 5 5 0 10 10 5 3 2 1 1 0 65535 65535 0 65535
tcp 154.8.131.165 10.0.3.15 443 58107 40 40 40 315 40 1460 266872 58 58 58 333 58 1478 266872 5 5 5 5 5 5 0 10 10 5 3 2 1 1 0 65535 65535 0 65535
tcp 154.8.131.165 10.0.3.15 443 57268 40 40 40 268 40 1460 202506 58 58 58 286 58 1478 202506 5 5 5 5 5 5 0 10 10 5 3 2 1 1 0 65535 65535 0 65535
tcp 119.29.29.29 10.0.3.15 80 46169 40 40 40 81 40 240 6339 58 58 58 99 58 258 6339 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
udp 10.0.3.15 202.113.16.41 18991 53 63 63 63 63 63 63 0 81 63 81 81 81 81 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 202.113.16.41 10.0.3.15 53 18991 153 153 153 153 153 153 0 171 153 171 171 171 171 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
tcp 10.0.3.15 121.17.123.141 36289 443 40 40 40 61 40 461 6888 58 58 58 79 58 479 6888 5 5 5 5 5 5 0 94 93 86 8 7 1 1 0 65320 14600 0 59230
tcp 10.0.3.15 119.29.29.29 54482 80 40 40 40 113 40 385 18556 58 58 58 131 58 403 18556 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 15544 14600 0 14978
tcp 10.0.3.15 123.246.194.113 56421 443 40 40 40 85 40 445 14751 58 40 58 103 58 463 14751 5 5 5 5 5 5 0 55 54 45 9 8 1 1 0 65320 14600 0 55475
tcp 121.17.123.141 10.0.3.15 443 36289 40 160 1460 1023 160 1460 387361 58 178 1478 1041 178 1478 387361 5 5 5 5 5 5 0 173 173 7 164 49 1 1 0 65535 65535 0 65535
tcp 119.29.29.29 10.0.3.15 80 54482 40 40 40 129 40 481 30978 58 58 58 147 58 499 30978 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 123.246.194.113 56343 443 40 40 40 92 40 445 15657 58 58 58 110 58 463 15657 5 5 5 5 5 5 0 24 23 17 6 5 1 1 0 65320 14600 0 42877
tcp 123.246.194.113 10.0.3.15 443 56421 40 192 1460 1002 192 1460 394731 58 210 1478 1020 210 1478 394731 5 5 5 5 5 5 0 97 97 9 86 25 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 123.246.194.113 36738 443 40 40 40 69 40 445 10288 58 58 58 87 58 463 10288 5 5 5 5 5 5 0 298 297 272 25 24 1 1 0 65320 14600 0 63517
tcp 123.246.194.113 10.0.3.15 443 56343 40 110 1460 841 110 1460 446056 58 128 1478 859 128 1478 446056 5 5 5 5 5 5 0 36 36 6 28 9 1 1 0 65535 65535 0 65535
tcp 123.246.194.113 10.0.3.15 443 36738 40 192 1460 991 192 1460 387945 58 210 1478 1009 210 1478 387945 5 5 5 5 5 5 0 353 353 25 326 105 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 123.246.194.113 44549 443 40 40 40 45 40 445 1621 58 58 58 63 58 463 1621 5 5 5 5 5 5 0 218 216 210 6 5 1 0 0 65320 0 1 62186
tcp 123.246.194.113 10.0.3.15 443 44549 40 248 1460 1119 248 1460 329524 58 266 1478 1137 266 1478 329524 5 5 5 5 5 5 0 450 450 5 442 111 1 1 0 65535 0 1 65389
tcp 10.0.3.15 154.8.131.165 34431 443 40 40 77 260 317 1500 171827 58 40 95 278 335 1518 171827 5 5 5 5 5 5 0 11 10 3 7 5 1 1 0 16385 14600 0 15516
tcp 154.8.131.165 10.0.3.15 443 34431 40 40 40 105 44 605 26720 58 40 58 123 62 623 26720 5 5 5 5 5 5 0 11 11 7 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 58837 443 40 40 40 121 40 605 38188 58 40 58 139 58 623 38188 5 5 5 5 5 5 0 275 274 231 43 42 1 1 0 65320 14600 0 61900
tcp 10.0.3.15 154.8.131.171 43557 443 40 40 40 136 99 605 33270 58 40 58 154 117 623 33270 5 5 5 5 5 5 0 11 9 4 5 4 1 0 0 21300 0 1 15967
tcp 154.8.131.171 10.0.3.15 443 58837 40 120 1460 887 120 1460 416762 58 138 1478 905 138 1478 416762 5 5 5 5 5 5 0 274 274 43 229 87 1 1 0 65535 65535 0 65535
tcp 154.8.131.171 10.0.3.15 443 43557 40 40 40 277 185 1460 220268 58 40 58 295 203 1478 220268 5 5 5 5 5 5 0 11 11 4 4 3 1 1 0 65535 0 1 59577
tcp 10.0.3.15 154.8.131.165 42060 443 40 40 68 260 40 1405 165524 58 58 86 278 58 1423 165524 5 5 5 5 5 5 0 10 9 3 6 5 1 1 0 16385 14600 0 15513
tcp 154.8.131.165 10.0.3.15 443 42060 40 40 40 111 40 605 28929 58 58 58 129 58 623 28929 5 5 5 5 5 5 0 10 10 6 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 111.32.143.149 43581 443 40 40 40 79 40 429 13179 58 58 58 97 58 447 13179 5 5 5 5 5 5 0 102 101 88 13 12 1 1 0 65320 14600 0 59538
tcp 10.0.3.15 119.29.29.29 47760 80 40 40 40 113 40 385 18556 58 58 58 131 58 403 18556 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 15544 14600 0 14978
tcp 111.32.143.149 10.0.3.15 443 43581 40 160 1437 976 1460 1460 363298 58 160 1455 994 1478 1478 363298 5 5 5 5 5 5 0 111 111 13 96 43 1 1 0 65535 65535 0 65535
tcp 119.29.29.29 10.0.3.15 80 47760 40 40 40 71 40 192 3651 58 58 58 89 58 210 3651 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.165 48087 443 40 40 60 257 40 1437 191801 58 58 78 275 58 1455 191801 5 5 5 5 5 5 0 9 8 3 5 4 1 1 0 16385 14600 0 15510
tcp 154.8.131.165 10.0.3.15 443 48087 40 40 40 119 40 605 31514 58 58 58 137 58 623 31514 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.165 55613 443 40 40 60 252 40 1389 179441 58 58 78 270 58 1407 179441 5 5 5 5 5 5 0 9 8 3 5 4 1 1 0 16385 14600 0 15510
tcp 154.8.131.165 10.0.3.15 443 55613 40 40 40 119 40 605 31514 58 58 58 137 58 623 31514 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 37691 443 40 40 50 337 40 877 140866 58 58 68 355 58 895 140866 5 5 5 5 5 5 0 26 25 12 13 12 1 1 0 27090 14600 0 20801
tcp 154.8.131.171 10.0.3.15 443 37691 40 40 40 282 40 781 97369 58 58 58 300 58 799 97369 5 5 5 5 5 5 0 25 25 13 10 10 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 123.246.194.113 50563 443 40 40 40 62 40 477 8326 58 40 58 80 58 495 8326 5 5 5 5 5 5 0 123 122 113 9 8 1 1 0 65320 14600 0 60825
tcp 10.0.3.15 119.29.29.29 56027 80 40 40 40 113 40 385 18556 58 58 58 131 58 403 18556 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 15544 14600 0 14978
tcp 119.29.29.29 10.0.3.15 80 56027 40 40 40 135 40 513 35648 58 58 58 153 58 531 35648 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 123.246.194.113 10.0.3.15 443 50563 40 200 1460 1068 1460 1460 357923 58 200 1478 1086 1478 1478 357923 5 5 5 5 5 5 0 179 179 9 168 46 1 1 0 65535 65535 0 65535
udp 10.0.3.15 202.113.16.41 51530 53 63 63 63 63 63 63 0 81 63 81 81 81 81 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 202.113.16.41 10.0.3.15 53 51530 153 153 153 153 153 153 0 171 153 171 171 171 171 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
tcp 10.0.3.15 111.32.143.148 36387 443 40 40 40 69 40 477 9451 58 58 58 87 58 495 9451 5 5 5 5 5 5 0 32 31 26 5 4 1 1 0 65320 14600 0 48399
tcp 10.0.3.15 119.29.29.29 60990 80 40 40 40 113 40 385 18556 58 58 58 131 58 403 18556 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 15544 14600 0 14978
tcp 111.32.143.148 10.0.3.15 443 36387 40 1460 1460 1174 1460 1460 297681 58 1478 1478 1192 1478 1478 297681 5 5 5 5 5 5 0 53 53 5 46 5 1 1 0 65535 65535 0 65535
tcp 119.29.29.29 10.0.3.15 80 60990 40 40 40 71 40 192 3651 58 58 58 89 58 210 3651 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.165 40557 443 40 40 68 260 40 1500 188001 58 58 86 278 58 1518 188001 5 5 5 5 5 5 0 10 9 3 6 4 1 1 0 16385 14600 0 15513
tcp 154.8.131.165 10.0.3.15 443 40557 40 40 40 111 40 605 28929 58 58 58 129 58 623 28929 5 5 5 5 5 5 0 10 10 6 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 123.6.30.219 35782 443 40 40 40 85 40 477 13837 58 58 58 103 58 495 13837 5 5 5 5 5 5 0 20 19 14 5 4 1 1 0 65320 14600 0 39383
tcp 123.6.30.219 10.0.3.15 443 35782 40 132 1460 975 132 1460 419286 58 150 1478 993 150 1478 419286 5 5 5 5 5 5 0 29 29 5 22 4 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 58980 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 17953 14600 0 16224
tcp 154.8.131.171 10.0.3.15 443 58980 40 40 40 210 40 1421 185345 58 58 58 228 58 1439 185345 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 37048 443 40 40 40 171 99 925 64493 58 40 58 189 117 943 64493 5 5 5 5 5 5 0 19 18 11 7 6 1 1 0 58220 14600 0 35476
tcp 154.8.131.171 10.0.3.15 443 37048 40 40 985 784 40 1460 449805 58 58 1003 802 58 1478 449805 5 5 5 5 5 5 0 26 26 7 17 5 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 57664 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 17953 14600 0 16224
tcp 154.8.131.171 10.0.3.15 443 57664 40 40 40 210 40 1421 185345 58 58 58 228 58 1439 185345 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 42055 443 40 40 50 141 40 557 31377 58 58 68 159 58 575 31377 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 17119 14600 0 15891
tcp 10.0.3.15 154.8.131.171 48072 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 16675 14600 0 15713
tcp 10.0.3.15 154.8.131.171 49196 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 16675 14600 0 15713
tcp 10.0.3.15 154.8.131.171 45416 443 40 40 50 144 40 589 34130 58 58 68 162 58 607 34130 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 21300 14600 0 17563
tcp 10.0.3.15 154.8.131.171 51446 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 18460 14600 0 16427
tcp 10.0.3.15 154.8.131.171 59181 443 40 40 50 141 40 557 31377 58 58 68 159 58 575 31377 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 18369 14600 0 16391
tcp 154.8.131.171 10.0.3.15 443 42055 40 40 40 157 40 941 78927 58 58 58 175 58 959 78927 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 33275 443 40 40 40 133 99 573 30628 58 40 58 151 117 591 30628 5 5 5 5 5 5 0 11 10 5 5 4 1 1 0 21300 14600 0 17645
tcp 154.8.131.171 10.0.3.15 443 48072 40 40 40 137 40 765 51310 58 58 58 155 58 783 51310 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 154.8.131.171 10.0.3.15 443 49196 40 40 40 137 40 765 51310 58 58 58 155 58 783 51310 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 154.8.131.171 10.0.3.15 443 45416 40 40 40 291 40 1460 228741 58 58 58 309 58 1478 228741 5 5 5 5 5 5 0 10 10 5 3 2 1 1 0 65535 65535 0 65535
tcp 154.8.131.171 10.0.3.15 443 51446 40 40 40 203 40 1460 177630 58 58 58 221 58 1478 177630 5 5 5 5 5 5 0 10 10 5 3 2 1 1 0 65535 65535 0 65535
tcp 154.8.131.171 10.0.3.15 443 59181 40 40 40 214 40 1453 194057 58 58 58 232 58 1471 194057 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 154.8.131.171 10.0.3.15 443 33275 40 40 40 198 169 1460 161916 58 40 58 216 187 1478 161916 5 5 5 5 5 5 0 11 11 5 4 3 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 123.246.194.113 40958 443 40 40 40 68 40 445 9824 58 58 58 86 58 463 9824 5 5 5 5 5 5 0 256 255 234 21 20 1 1 0 65320 14600 0 63222
tcp 10.0.3.15 119.29.29.29 34101 80 40 40 40 113 40 385 18556 58 58 58 131 58 403 18556 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 15544 14600 0 14978
tcp 119.29.29.29 10.0.3.15 80 34101 40 40 40 135 40 513 35648 58 58 58 153 58 531 35648 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 123.246.194.113 10.0.3.15 443 40958 40 181 1460 990 181 1460 389099 58 199 1478 1008 199 1478 389099 5 5 5 5 5 5 0 313 313 21 290 97 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 123.246.194.113 42167 443 40 40 40 69 40 445 9787 58 58 58 87 58 463 9787 5 5 5 5 5 5 0 70 69 61 8 7 1 1 0 65320 14600 0 57118
tcp 10.0.3.15 123.246.194.113 58492 443 40 40 40 73 40 445 10528 58 58 58 91 58 463 10528 5 5 5 5 5 5 0 38 37 31 6 5 1 1 0 65320 14600 0 44195
tcp 123.246.194.113 10.0.3.15 443 42167 40 120 1460 928 1460 1460 421331 58 120 1478 946 1478 1478 421331 5 5 5 5 5 5 0 103 103 8 93 33 1 1 0 65535 65535 0 65535
tcp 123.246.194.113 10.0.3.15 443 58492 40 130 1460 899 130 1460 436718 58 148 1478 917 148 1478 436718 5 5 5 5 5 5 0 42 42 6 34 10 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 123.246.194.113 51247 443 40 40 40 111 40 429 18087 58 58 58 129 58 447 18087 5 5 5 5 5 5 0 12 11 6 5 4 1 1 0 26980 14600 0 19843
tcp 123.246.194.113 10.0.3.15 443 51247 40 40 62 454 40 1460 385207 58 58 80 472 58 1478 385207 5 5 5 5 5 5 0 14 14 5 7 4 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 121.17.123.141 46104 443 40 40 40 55 40 461 5264 58 40 58 73 58 479 5264 5 5 5 5 5 5 0 115 114 108 7 6 1 1 0 65320 14600 0 60772
tcp 121.17.123.141 10.0.3.15 443 46104 40 200 1460 1067 200 1460 360175 58 218 1478 1085 218 1478 360175 5 5 5 5 5 5 0 217 217 6 209 58 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 58737 443 40 40 40 138 40 605 39056 58 58 58 156 58 623 39056 5 5 5 5 5 5 0 22 20 13 7 6 1 0 0 52540 0 1 31413
tcp 154.8.131.171 10.0.3.15 443 58737 40 43 152 648 43 1460 435662 58 61 170 666 61 1478 435662 5 5 5 5 5 5 0 28 28 6 19 9 1 1 0 65535 0 1 63194
tcp 10.0.3.15 154.8.131.165 41095 443 40 40 77 259 317 1500 172114 58 40 95 277 335 1518 172114 5 5 5 5 5 5 0 11 10 3 7 5 1 1 0 16385 14600 0 15516
tcp 154.8.131.165 10.0.3.15 443 41095 40 40 40 105 44 605 26720 58 40 58 123 62 623 26720 5 5 5 5 5 5 0 11 11 7 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 121.17.123.141 37530 443 40 40 40 88 40 429 14597 58 58 58 106 58 447 14597 5 5 5 5 5 5 0 26 25 19 6 5 1 1 0 61060 14600 0 39524
tcp 121.17.123.141 10.0.3.15 443 37530 40 53 653 750 53 1460 427837 58 71 671 768 71 1478 427837 5 5 5 5 5 5 0 30 30 6 22 10 1 1 0 65535 65535 0 65535
udp 10.0.3.15 202.113.16.41 10687 53 63 63 63 63 63 63 0 81 63 81 81 81 81 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 202.113.16.41 10.0.3.15 53 10687 235 235 235 235 235 235 0 253 235 253 253 253 253 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
tcp 10.0.3.15 140.249.37.244 52055 443 40 40 40 96 40 429 16313 58 58 58 114 58 447 16313 5 5 5 5 5 5 0 22 21 15 6 5 1 1 0 61060 14600 0 38707
tcp 10.0.3.15 119.29.29.29 59887 80 40 40 40 113 40 385 18556 58 58 58 131 58 403 18556 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 15544 14600 0 14978
tcp 119.29.29.29 10.0.3.15 80 59887 40 40 40 123 40 449 26637 58 58 58 141 58 467 26637 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 140.249.37.244 10.0.3.15 443 52055 40 40 1237 816 1460 1460 445044 58 40 1255 834 1478 1478 445044 5 5 5 5 5 5 0 27 27 6 19 6 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 221.194.146.250 51443 443 40 40 40 103 40 461 17689 58 58 58 121 58 479 17689 5 5 5 5 5 5 0 14 13 8 5 4 1 1 0 41180 14600 0 26137
tcp 221.194.146.250 10.0.3.15 443 51443 40 40 192 669 40 1460 446242 58 58 210 687 58 1478 446242 5 5 5 5 5 5 0 18 18 5 11 4 1 1 0 65535 65535 0 65535
udp 10.0.3.15 202.113.16.41 16596 53 64 64 64 64 64 64 0 82 64 82 82 82 82 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 202.113.16.41 10.0.3.15 53 16596 112 112 112 112 112 112 0 130 112 130 130 130 130 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
tcp 10.0.3.15 154.8.131.172 55891 443 40 40 68 263 40 1500 187852 58 58 86 281 58 1518 187852 5 5 5 5 5 5 0 10 9 3 6 4 1 1 0 16385 14600 0 15513
tcp 154.8.131.172 10.0.3.15 443 55891 40 40 40 111 40 605 28929 58 58 58 129 58 623 28929 5 5 5 5 5 5 0 10 10 6 2 2 1 1 0 65535 65535 0 65535
udp 10.0.3.15 202.113.16.41 47454 53 62 62 62 62 62 62 0 80 62 80 80 80 80 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 202.113.16.41 10.0.3.15 53 47454 110 110 110 110 110 110 0 128 110 128 128 128 128 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
tcp 10.0.3.15 154.8.131.171 40436 443 40 40 40 251 40 877 109875 58 58 58 269 58 895 109875 5 5 5 5 5 5 0 18 17 9 8 7 1 1 0 30960 14600 0 24128
tcp 10.0.3.15 119.29.29.29 41986 80 40 40 40 113 40 385 18556 58 58 58 131 58 403 18556 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 15544 14600 0 14978
tcp 154.8.131.171 10.0.3.15 443 40436 40 40 42 365 40 1460 222334 58 58 60 383 58 1478 222334 5 5 5 5 5 5 0 18 18 8 8 6 1 1 0 65535 65535 0 65535
tcp 119.29.29.29 10.0.3.15 80 41986 40 40 40 81 40 240 6339 58 58 58 99 58 258 6339 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
udp 10.0.3.15 202.113.16.41 50343 53 63 63 63 63 63 63 0 81 63 81 81 81 81 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 202.113.16.41 10.0.3.15 53 50343 153 153 153 153 153 153 0 171 153 171 171 171 171 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
tcp 10.0.3.15 121.17.123.141 52659 443 40 40 40 85 40 477 13566 58 58 58 103 58 495 13566 5 5 5 5 5 5 0 22 21 16 5 4 1 1 0 65320 14600 0 38395
tcp 121.17.123.141 10.0.3.15 443 52659 40 69 1460 870 1460 1460 435732 58 69 1478 888 1478 1478 435732 5 5 5 5 5 5 0 31 31 5 24 8 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.172 36872 443 40 40 40 125 40 925 40970 58 40 58 143 58 943 40970 5 5 5 5 5 5 0 299 298 250 48 47 1 1 0 65320 14600 0 62763
tcp 154.8.131.172 10.0.3.15 443 36872 40 120 1460 905 120 1460 410225 58 138 1478 923 138 1478 410225 5 5 5 5 5 5 0 325 325 48 275 104 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.172 35438 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 17745 14600 0 16141
tcp 154.8.131.172 10.0.3.15 443 35438 40 40 40 208 40 1405 181064 58 58 58 226 58 1423 181064 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.172 53337 443 40 40 40 111 77 605 26214 58 40 58 129 95 623 26214 5 5 5 5 5 5 0 15 14 9 5 4 1 1 0 46860 14600 0 28654
tcp 154.8.131.172 10.0.3.15 443 53337 40 43 844 771 43 1460 477143 58 61 862 789 61 1478 477143 5 5 5 5 5 5 0 20 20 5 13 3 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.172 39698 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 17745 14600 0 16141
tcp 154.8.131.172 10.0.3.15 443 39698 40 40 40 208 40 1405 181064 58 58 58 226 58 1423 181064 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.172 48212 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 17119 14600 0 15891
tcp 10.0.3.15 154.8.131.172 55022 443 40 40 50 144 40 589 34130 58 58 68 162 58 607 34130 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 21300 14600 0 17563
tcp 10.0.3.15 154.8.131.172 37652 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 16675 14600 0 15713
tcp 10.0.3.15 154.8.131.172 47098 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 16675 14600 0 15713
tcp 10.0.3.15 154.8.131.172 41191 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 18460 14600 0 16427
tcp 10.0.3.15 154.8.131.172 58736 443 40 40 50 141 40 557 31377 58 58 68 159 58 575 31377 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 18460 14600 0 16427
